name,linker1,linker2
HOTWUJ_clean,HOTWUJ_clean_linker_3.xyz,HOTWUJ_clean_linker_5.xyz
RUBGUS_clean,RUBGUS_clean_linker_3.xyz,RUBGUS_clean_linker_3.xyz
BEKSAM_clean,BEKSAM_clean_linker_0.xyz,BEKSAM_clean_linker_0.xyz
WEMNEJ_clean,WEMNEJ_clean_linker_5.xyz,WEMNEJ_clean_linker_3.xyz
QIRYAS_clean,QIRYAS_clean_linker_2.xyz,QIRYAS_clean_linker_2.xyz
CAYKEU_clean,CAYKEU_clean_linker_2.xyz,CAYKEU_clean_linker_2.xyz
BONWIL_clean,BONWIL_clean_linker_7.xyz,BONWIL_clean_linker_6.xyz
QODHUO10_clean,QODHUO10_clean_linker_1.xyz,QODHUO10_clean_linker_1.xyz
TAKGUK_clean,TAKGUK_clean_linker_2.xyz,TAKGUK_clean_linker_2.xyz
VEWLAM_clean,VEWLAM_clean_linker_5.xyz,VEWLAM_clean_linker_4.xyz
VIXVUV_clean,VIXVUV_clean_linker_0.xyz,VIXVUV_clean_linker_3.xyz
ECOSIY_clean,ECOSIY_clean_linker_0.xyz,ECOSIY_clean_linker_0.xyz
GAJZAU_clean,GAJZAU_clean_linker_2.xyz,GAJZAU_clean_linker_2.xyz
WAQFIG_clean,WAQFIG_clean_linker_0.xyz,WAQFIG_clean_linker_0.xyz
BIBXIV_clean,BIBXIV_clean_linker_2.xyz,BIBXIV_clean_linker_2.xyz
WEHJAW_clean,WEHJAW_clean_linker_2.xyz,WEHJAW_clean_linker_2.xyz
JORSEQ_clean,JORSEQ_clean_linker_3.xyz,JORSEQ_clean_linker_2.xyz
JEWYAM_charged,JEWYAM_charged_linker_5.xyz,JEWYAM_charged_linker_5.xyz
QOVWOP_clean,QOVWOP_clean_linker_5.xyz,QOVWOP_clean_linker_4.xyz
TIQGEG_clean,TIQGEG_clean_linker_2.xyz,TIQGEG_clean_linker_2.xyz
DUDKUK_clean,DUDKUK_clean_linker_3.xyz,DUDKUK_clean_linker_3.xyz
HUCXEK_clean,HUCXEK_clean_linker_1.xyz,HUCXEK_clean_linker_1.xyz
NEHGEO_clean,NEHGEO_clean_linker_3.xyz,NEHGEO_clean_linker_3.xyz
FEDBEX_clean,FEDBEX_clean_linker_1.xyz,FEDBEX_clean_linker_1.xyz
TIJPOT_clean,TIJPOT_clean_linker_3.xyz,TIJPOT_clean_linker_3.xyz
KIBDIJ_clean,KIBDIJ_clean_linker_3.xyz,KIBDIJ_clean_linker_5.xyz
QIWCOQ_clean,QIWCOQ_clean_linker_1.xyz,QIWCOQ_clean_linker_1.xyz
FATVOM_clean,FATVOM_clean_linker_0.xyz,FATVOM_clean_linker_1.xyz
WOPHIU01_clean,WOPHIU01_clean_linker_3.xyz,WOPHIU01_clean_linker_2.xyz
FORQEJ_clean,FORQEJ_clean_linker_7.xyz,FORQEJ_clean_linker_7.xyz
FIRMUQ_clean,FIRMUQ_clean_linker_4.xyz,FIRMUQ_clean_linker_2.xyz
WUWQEL_clean,WUWQEL_clean_linker_3.xyz,WUWQEL_clean_linker_2.xyz
OMICOD_clean,OMICOD_clean_linker_3.xyz,OMICOD_clean_linker_3.xyz
QUQGAL_clean,QUQGAL_clean_linker_6.xyz,QUQGAL_clean_linker_6.xyz
XIVMEW_clean,XIVMEW_clean_linker_0.xyz,XIVMEW_clean_linker_0.xyz
XOVXEM_clean,XOVXEM_clean_linker_3.xyz,XOVXEM_clean_linker_3.xyz
BEPREV02_clean,BEPREV02_clean_linker_2.xyz,BEPREV02_clean_linker_2.xyz
YIXYUB_clean,YIXYUB_clean_linker_7.xyz,YIXYUB_clean_linker_7.xyz
EBAWIQ_clean,EBAWIQ_clean_linker_0.xyz,EBAWIQ_clean_linker_1.xyz
NADKEK_clean,NADKEK_clean_linker_5.xyz,NADKEK_clean_linker_5.xyz
APAYIB_clean,APAYIB_clean_linker_3.xyz,APAYIB_clean_linker_3.xyz
VECWUX_clean,VECWUX_clean_linker_5.xyz,VECWUX_clean_linker_6.xyz
BETHIT_clean,BETHIT_clean_linker_5.xyz,BETHIT_clean_linker_5.xyz
SAJDIT_clean,SAJDIT_clean_linker_3.xyz,SAJDIT_clean_linker_3.xyz
MUTDIQ_clean,MUTDIQ_clean_linker_1.xyz,MUTDIQ_clean_linker_1.xyz
URUWIP_clean,URUWIP_clean_linker_3.xyz,URUWIP_clean_linker_3.xyz
DOTFID_clean,DOTFID_clean_linker_0.xyz,DOTFID_clean_linker_0.xyz
DUKMON_clean,DUKMON_clean_linker_2.xyz,DUKMON_clean_linker_3.xyz
FIJDIM01_clean,FIJDIM01_clean_linker_1.xyz,FIJDIM01_clean_linker_1.xyz
QODHUO03_clean,QODHUO03_clean_linker_4.xyz,QODHUO03_clean_linker_4.xyz
TANFEV_clean,TANFEV_clean_linker_3.xyz,TANFEV_clean_linker_3.xyz
VOGTIV_clean_h,VOGTIV_clean_h_linker_1.xyz,VOGTIV_clean_h_linker_1.xyz
QODSUZ_clean,QODSUZ_clean_linker_1.xyz,QODSUZ_clean_linker_1.xyz
BEPRIZ_clean,BEPRIZ_clean_linker_4.xyz,BEPRIZ_clean_linker_4.xyz
OKIVUA_clean,OKIVUA_clean_linker_0.xyz,OKIVUA_clean_linker_0.xyz
VIXZUZ_clean,VIXZUZ_clean_linker_1.xyz,VIXZUZ_clean_linker_1.xyz
CUKXOW_clean,CUKXOW_clean_linker_0.xyz,CUKXOW_clean_linker_0.xyz
WICQOP_clean,WICQOP_clean_linker_3.xyz,WICQOP_clean_linker_3.xyz
FERHAN_clean,FERHAN_clean_linker_4.xyz,FERHAN_clean_linker_4.xyz
MATWUC_clean,MATWUC_clean_linker_0.xyz,MATWUC_clean_linker_0.xyz
APAZIC_clean,APAZIC_clean_linker_0.xyz,APAZIC_clean_linker_0.xyz
YUBQET_clean,YUBQET_clean_linker_7.xyz,YUBQET_clean_linker_6.xyz
YIXZEM_clean,YIXZEM_clean_linker_0.xyz,YIXZEM_clean_linker_0.xyz
DOTTEM_clean,DOTTEM_clean_linker_1.xyz,DOTTEM_clean_linker_1.xyz
EHAFIE_clean,EHAFIE_clean_linker_2.xyz,EHAFIE_clean_linker_2.xyz
PAPPED_clean,PAPPED_clean_linker_0.xyz,PAPPED_clean_linker_0.xyz
MAKGEN_clean,MAKGEN_clean_linker_3.xyz,MAKGEN_clean_linker_3.xyz
CELZIE_SL,CELZIE_SL_linker_4.xyz,CELZIE_SL_linker_4.xyz
YINCEF_clean,YINCEF_clean_linker_1.xyz,YINCEF_clean_linker_1.xyz
KIXXOG_clean,KIXXOG_clean_linker_2.xyz,KIXXOG_clean_linker_2.xyz
QOMSES_clean,QOMSES_clean_linker_7.xyz,QOMSES_clean_linker_7.xyz
BUKYAJ_clean,BUKYAJ_clean_linker_3.xyz,BUKYAJ_clean_linker_2.xyz
YITHOA_clean,YITHOA_clean_linker_4.xyz,YITHOA_clean_linker_2.xyz
EZEQEH_clean,EZEQEH_clean_linker_4.xyz,EZEQEH_clean_linker_2.xyz
REVYUO_clean,REVYUO_clean_linker_1.xyz,REVYUO_clean_linker_1.xyz
QUSCAJ_clean,QUSCAJ_clean_linker_6.xyz,QUSCAJ_clean_linker_6.xyz
QITZIE_clean,QITZIE_clean_linker_7.xyz,QITZIE_clean_linker_6.xyz
NUHZAS_clean,NUHZAS_clean_linker_3.xyz,NUHZAS_clean_linker_2.xyz
DADLOM_clean,DADLOM_clean_linker_5.xyz,DADLOM_clean_linker_5.xyz
QEYWUN_clean,QEYWUN_clean_linker_6.xyz,QEYWUN_clean_linker_6.xyz
UCOCUM_neutral,UCOCUM_neutral_linker_2.xyz,UCOCUM_neutral_linker_2.xyz
FUTKEL_manual,FUTKEL_manual_linker_2.xyz,FUTKEL_manual_linker_1.xyz
XADDEN_manual,XADDEN_manual_linker_1.xyz,XADDEN_manual_linker_1.xyz
TADCOS_clean,TADCOS_clean_linker_6.xyz,TADCOS_clean_linker_6.xyz
LITCOI_clean,LITCOI_clean_linker_1.xyz,LITCOI_clean_linker_1.xyz
CISMIC_clean,CISMIC_clean_linker_0.xyz,CISMIC_clean_linker_0.xyz
WECFAN01_clean,WECFAN01_clean_linker_0.xyz,WECFAN01_clean_linker_1.xyz
SOTXAC_clean,SOTXAC_clean_linker_1.xyz,SOTXAC_clean_linker_2.xyz
HAZGOF04_clean_h,HAZGOF04_clean_h_linker_3.xyz,HAZGOF04_clean_h_linker_3.xyz
PIDMEV_clean,PIDMEV_clean_linker_1.xyz,PIDMEV_clean_linker_1.xyz
UREVOE_clean,UREVOE_clean_linker_5.xyz,UREVOE_clean_linker_5.xyz
ZEDZAL_clean,ZEDZAL_clean_linker_0.xyz,ZEDZAL_clean_linker_0.xyz
YAVZUT_clean,YAVZUT_clean_linker_2.xyz,YAVZUT_clean_linker_2.xyz
UKUBUY_clean,UKUBUY_clean_linker_3.xyz,UKUBUY_clean_linker_3.xyz
SIDCAL_clean,SIDCAL_clean_linker_2.xyz,SIDCAL_clean_linker_2.xyz
BETFEN_clean,BETFEN_clean_linker_1.xyz,BETFEN_clean_linker_1.xyz
KOSKIO01_clean,KOSKIO01_clean_linker_2.xyz,KOSKIO01_clean_linker_2.xyz
VEGXIQ01_clean,VEGXIQ01_clean_linker_3.xyz,VEGXIQ01_clean_linker_3.xyz
TEWFOS_clean,TEWFOS_clean_linker_7.xyz,TEWFOS_clean_linker_4.xyz
NEHGIS_clean,NEHGIS_clean_linker_3.xyz,NEHGIS_clean_linker_3.xyz
WENLEI_clean,WENLEI_clean_linker_2.xyz,WENLEI_clean_linker_2.xyz
BIBXOB_clean,BIBXOB_clean_linker_2.xyz,BIBXOB_clean_linker_2.xyz
NIRGAY_clean,NIRGAY_clean_linker_2.xyz,NIRGAY_clean_linker_2.xyz
XAMHEA_manual,XAMHEA_manual_linker_3.xyz,XAMHEA_manual_linker_2.xyz
KOTSIX_clean,KOTSIX_clean_linker_0.xyz,KOTSIX_clean_linker_3.xyz
ETEQUQ_clean,ETEQUQ_clean_linker_6.xyz,ETEQUQ_clean_linker_6.xyz
LACGED_clean,LACGED_clean_linker_6.xyz,LACGED_clean_linker_6.xyz
GULWOA_clean,GULWOA_clean_linker_5.xyz,GULWOA_clean_linker_5.xyz
IJEVIE_clean,IJEVIE_clean_linker_1.xyz,IJEVIE_clean_linker_1.xyz
JIYXUL_clean,JIYXUL_clean_linker_1.xyz,JIYXUL_clean_linker_1.xyz
TAKHAR_clean,TAKHAR_clean_linker_3.xyz,TAKHAR_clean_linker_3.xyz
FAMHAE_clean,FAMHAE_clean_linker_1.xyz,FAMHAE_clean_linker_1.xyz
IGINIX_clean,IGINIX_clean_linker_1.xyz,IGINIX_clean_linker_1.xyz
URUWEL_clean,URUWEL_clean_linker_3.xyz,URUWEL_clean_linker_3.xyz
EZIPEK_clean,EZIPEK_clean_linker_3.xyz,EZIPEK_clean_linker_3.xyz
ICIZOL_clean,ICIZOL_clean_linker_0.xyz,ICIZOL_clean_linker_0.xyz
HUSJUC_clean,HUSJUC_clean_linker_0.xyz,HUSJUC_clean_linker_0.xyz
KOMCOG_clean,KOMCOG_clean_linker_2.xyz,KOMCOG_clean_linker_2.xyz
EQERAU_clean,EQERAU_clean_linker_1.xyz,EQERAU_clean_linker_1.xyz
CIDKUX_clean,CIDKUX_clean_linker_2.xyz,CIDKUX_clean_linker_2.xyz
UTOTUT01_clean,UTOTUT01_clean_linker_1.xyz,UTOTUT01_clean_linker_0.xyz
HISSIN_clean,HISSIN_clean_linker_2.xyz,HISSIN_clean_linker_2.xyz
MUTDEM_clean,MUTDEM_clean_linker_1.xyz,MUTDEM_clean_linker_1.xyz
ALUKIC_clean,ALUKIC_clean_linker_2.xyz,ALUKIC_clean_linker_2.xyz
BAZFUF_clean,BAZFUF_clean_linker_1.xyz,BAZFUF_clean_linker_1.xyz
KAKCAD_clean,KAKCAD_clean_linker_2.xyz,KAKCAD_clean_linker_2.xyz
ECUTON_clean,ECUTON_clean_linker_4.xyz,ECUTON_clean_linker_3.xyz
GISWEM_clean,GISWEM_clean_linker_0.xyz,GISWEM_clean_linker_1.xyz
GOPTIQ_clean,GOPTIQ_clean_linker_7.xyz,GOPTIQ_clean_linker_7.xyz
QOVWOO_SL,QOVWOO_SL_linker_6.xyz,QOVWOO_SL_linker_6.xyz
HAWVIM_clean,HAWVIM_clean_linker_5.xyz,HAWVIM_clean_linker_5.xyz
QOFDIA03_clean,QOFDIA03_clean_linker_1.xyz,QOFDIA03_clean_linker_1.xyz
FAPXOM_clean,FAPXOM_clean_linker_2.xyz,FAPXOM_clean_linker_2.xyz
XIFLOP_clean,XIFLOP_clean_linker_2.xyz,XIFLOP_clean_linker_2.xyz
FIBHIJ_clean,FIBHIJ_clean_linker_5.xyz,FIBHIJ_clean_linker_0.xyz
MOYNIY_clean,MOYNIY_clean_linker_2.xyz,MOYNIY_clean_linker_2.xyz
ZOZKAC_clean,ZOZKAC_clean_linker_0.xyz,ZOZKAC_clean_linker_0.xyz
RONSIY_clean,RONSIY_clean_linker_1.xyz,RONSIY_clean_linker_2.xyz
DUYVEA_clean,DUYVEA_clean_linker_0.xyz,DUYVEA_clean_linker_1.xyz
QADVUN_clean,QADVUN_clean_linker_2.xyz,QADVUN_clean_linker_1.xyz
ASOVEL_clean,ASOVEL_clean_linker_2.xyz,ASOVEL_clean_linker_2.xyz
KOZSOJ_clean,KOZSOJ_clean_linker_2.xyz,KOZSOJ_clean_linker_2.xyz
POSGEL_clean,POSGEL_clean_linker_0.xyz,POSGEL_clean_linker_0.xyz
AVIMOI_clean,AVIMOI_clean_linker_1.xyz,AVIMOI_clean_linker_1.xyz
NAHFIO_clean,NAHFIO_clean_linker_3.xyz,NAHFIO_clean_linker_5.xyz
LEYQUD_clean,LEYQUD_clean_linker_6.xyz,LEYQUD_clean_linker_6.xyz
PEWLUA_clean,PEWLUA_clean_linker_3.xyz,PEWLUA_clean_linker_3.xyz
MAFLUD_clean,MAFLUD_clean_linker_2.xyz,MAFLUD_clean_linker_1.xyz
HIDBIH_clean,HIDBIH_clean_linker_4.xyz,HIDBIH_clean_linker_3.xyz
NUDMUW_clean,NUDMUW_clean_linker_1.xyz,NUDMUW_clean_linker_1.xyz
HEMVEB_clean,HEMVEB_clean_linker_3.xyz,HEMVEB_clean_linker_3.xyz
NUCREJ_clean,NUCREJ_clean_linker_3.xyz,NUCREJ_clean_linker_3.xyz
AZAWAB_clean,AZAWAB_clean_linker_0.xyz,AZAWAB_clean_linker_0.xyz
FAVGUH_clean,FAVGUH_clean_linker_1.xyz,FAVGUH_clean_linker_1.xyz
ALANAD_clean,ALANAD_clean_linker_2.xyz,ALANAD_clean_linker_2.xyz
UDEPIE_clean,UDEPIE_clean_linker_1.xyz,UDEPIE_clean_linker_1.xyz
EVADIQ_clean,EVADIQ_clean_linker_5.xyz,EVADIQ_clean_linker_5.xyz
MAPCUE_clean,MAPCUE_clean_linker_1.xyz,MAPCUE_clean_linker_1.xyz
TIRRIW_clean,TIRRIW_clean_linker_5.xyz,TIRRIW_clean_linker_4.xyz
SABXEB_clean,SABXEB_clean_linker_1.xyz,SABXEB_clean_linker_1.xyz
EGAGAW_clean,EGAGAW_clean_linker_0.xyz,EGAGAW_clean_linker_0.xyz
YITHIU_clean,YITHIU_clean_linker_4.xyz,YITHIU_clean_linker_2.xyz
YUDFIO_clean,YUDFIO_clean_linker_2.xyz,YUDFIO_clean_linker_2.xyz
XOJWOJ_clean,XOJWOJ_clean_linker_0.xyz,XOJWOJ_clean_linker_0.xyz
BIXXIR_clean,BIXXIR_clean_linker_2.xyz,BIXXIR_clean_linker_0.xyz
DEXZIR_clean,DEXZIR_clean_linker_4.xyz,DEXZIR_clean_linker_4.xyz
POVZUX_clean,POVZUX_clean_linker_4.xyz,POVZUX_clean_linker_1.xyz
EKOPEA_clean,EKOPEA_clean_linker_3.xyz,EKOPEA_clean_linker_3.xyz
MICDEJ_clean,MICDEJ_clean_linker_3.xyz,MICDEJ_clean_linker_3.xyz
GARLOD_clean,GARLOD_clean_linker_0.xyz,GARLOD_clean_linker_0.xyz
ARUDAU_clean,ARUDAU_clean_linker_1.xyz,ARUDAU_clean_linker_0.xyz
LAWFUN_clean,LAWFUN_clean_linker_6.xyz,LAWFUN_clean_linker_5.xyz
ATUXOE_clean,ATUXOE_clean_linker_1.xyz,ATUXOE_clean_linker_3.xyz
DEYJOI_clean,DEYJOI_clean_linker_1.xyz,DEYJOI_clean_linker_1.xyz
BUGSIG_clean,BUGSIG_clean_linker_2.xyz,BUGSIG_clean_linker_2.xyz
KOZSID_clean,KOZSID_clean_linker_2.xyz,KOZSID_clean_linker_2.xyz
MAKFOW_clean,MAKFOW_clean_linker_5.xyz,MAKFOW_clean_linker_7.xyz
SOMSIY_clean,SOMSIY_clean_linker_1.xyz,SOMSIY_clean_linker_1.xyz
NAWHOL_clean,NAWHOL_clean_linker_4.xyz,NAWHOL_clean_linker_4.xyz
ZIJVOF_clean,ZIJVOF_clean_linker_2.xyz,ZIJVOF_clean_linker_2.xyz
YOYQAG_clean,YOYQAG_clean_linker_1.xyz,YOYQAG_clean_linker_1.xyz
BOWNUY_clean,BOWNUY_clean_linker_1.xyz,BOWNUY_clean_linker_1.xyz
WOVDES_clean,WOVDES_clean_linker_7.xyz,WOVDES_clean_linker_4.xyz
SIVVAW_clean,SIVVAW_clean_linker_4.xyz,SIVVAW_clean_linker_4.xyz
NOHHID_clean,NOHHID_clean_linker_1.xyz,NOHHID_clean_linker_1.xyz
WOPDEL_clean,WOPDEL_clean_linker_2.xyz,WOPDEL_clean_linker_3.xyz
QARTEK_clean,QARTEK_clean_linker_2.xyz,QARTEK_clean_linker_2.xyz
RAFMUH_clean,RAFMUH_clean_linker_0.xyz,RAFMUH_clean_linker_0.xyz
IBICON_clean,IBICON_clean_linker_5.xyz,IBICON_clean_linker_5.xyz
FORPOS_clean,FORPOS_clean_linker_1.xyz,FORPOS_clean_linker_1.xyz
FIRNOL_clean,FIRNOL_clean_linker_3.xyz,FIRNOL_clean_linker_0.xyz
BEPVEZ_clean,BEPVEZ_clean_linker_3.xyz,BEPVEZ_clean_linker_0.xyz
MAFMAK01_clean,MAFMAK01_clean_linker_0.xyz,MAFMAK01_clean_linker_3.xyz
GIFFAE_clean,GIFFAE_clean_linker_2.xyz,GIFFAE_clean_linker_2.xyz
HAFSOZ_clean,HAFSOZ_clean_linker_1.xyz,HAFSOZ_clean_linker_0.xyz
QEZZAY_clean,QEZZAY_clean_linker_0.xyz,QEZZAY_clean_linker_0.xyz
HUCWOT_clean,HUCWOT_clean_linker_3.xyz,HUCWOT_clean_linker_3.xyz
LIDZUV_clean,LIDZUV_clean_linker_1.xyz,LIDZUV_clean_linker_1.xyz
XUVQOW_clean,XUVQOW_clean_linker_7.xyz,XUVQOW_clean_linker_7.xyz
FIJDIM02_clean,FIJDIM02_clean_linker_5.xyz,FIJDIM02_clean_linker_5.xyz
DUJRAD_clean,DUJRAD_clean_linker_2.xyz,DUJRAD_clean_linker_2.xyz
YAJXUF_clean,YAJXUF_clean_linker_6.xyz,YAJXUF_clean_linker_6.xyz
MULXOH_clean,MULXOH_clean_linker_3.xyz,MULXOH_clean_linker_3.xyz
OSUVIJ_clean,OSUVIJ_clean_linker_1.xyz,OSUVIJ_clean_linker_1.xyz
CUVXAT_clean,CUVXAT_clean_linker_3.xyz,CUVXAT_clean_linker_3.xyz
YOYNUX_clean,YOYNUX_clean_linker_0.xyz,YOYNUX_clean_linker_0.xyz
YEMLUY_charged,YEMLUY_charged_linker_4.xyz,YEMLUY_charged_linker_4.xyz
CAXTEC_clean,CAXTEC_clean_linker_1.xyz,CAXTEC_clean_linker_1.xyz
WENKUX_manual,WENKUX_manual_linker_4.xyz,WENKUX_manual_linker_4.xyz
LUSHOX04_clean,LUSHOX04_clean_linker_2.xyz,LUSHOX04_clean_linker_2.xyz
XOVQIJ_clean,XOVQIJ_clean_linker_3.xyz,XOVQIJ_clean_linker_3.xyz
OFUYUL_SL,OFUYUL_SL_linker_2.xyz,OFUYUL_SL_linker_2.xyz
QOFCIZ_clean,QOFCIZ_clean_linker_6.xyz,QOFCIZ_clean_linker_6.xyz
OLANEW_clean,OLANEW_clean_linker_6.xyz,OLANEW_clean_linker_4.xyz
HEDCAW_clean,HEDCAW_clean_linker_3.xyz,HEDCAW_clean_linker_3.xyz
LAVTAF_clean,LAVTAF_clean_linker_1.xyz,LAVTAF_clean_linker_1.xyz
FAMQAO_clean,FAMQAO_clean_linker_1.xyz,FAMQAO_clean_linker_1.xyz
INEBOT01_clean,INEBOT01_clean_linker_0.xyz,INEBOT01_clean_linker_0.xyz
GESNOI_clean,GESNOI_clean_linker_2.xyz,GESNOI_clean_linker_3.xyz
XIDBUJ_clean,XIDBUJ_clean_linker_5.xyz,XIDBUJ_clean_linker_4.xyz
EQUNIP_clean,EQUNIP_clean_linker_3.xyz,EQUNIP_clean_linker_3.xyz
LAZJIH_clean,LAZJIH_clean_linker_3.xyz,LAZJIH_clean_linker_3.xyz
ASIQIE_clean,ASIQIE_clean_linker_3.xyz,ASIQIE_clean_linker_3.xyz
AXUPEO_clean,AXUPEO_clean_linker_1.xyz,AXUPEO_clean_linker_1.xyz
TIQGEG01_clean,TIQGEG01_clean_linker_0.xyz,TIQGEG01_clean_linker_0.xyz
NIWZIE17_clean,NIWZIE17_clean_linker_3.xyz,NIWZIE17_clean_linker_3.xyz
EMUVAL_clean,EMUVAL_clean_linker_0.xyz,EMUVAL_clean_linker_5.xyz
GOBSUM_clean,GOBSUM_clean_linker_4.xyz,GOBSUM_clean_linker_7.xyz
WALKAY_clean,WALKAY_clean_linker_0.xyz,WALKAY_clean_linker_1.xyz
EBOJOV_clean,EBOJOV_clean_linker_1.xyz,EBOJOV_clean_linker_1.xyz
ROQVIE_clean,ROQVIE_clean_linker_3.xyz,ROQVIE_clean_linker_3.xyz
GUBZAF_clean,GUBZAF_clean_linker_3.xyz,GUBZAF_clean_linker_3.xyz
AZAFIS_clean,AZAFIS_clean_linker_1.xyz,AZAFIS_clean_linker_1.xyz
WOBHOL_clean,WOBHOL_clean_linker_0.xyz,WOBHOL_clean_linker_0.xyz
JEXXAM_clean,JEXXAM_clean_linker_5.xyz,JEXXAM_clean_linker_5.xyz
HADPOU_clean,HADPOU_clean_linker_1.xyz,HADPOU_clean_linker_0.xyz
KOBFIR_clean,KOBFIR_clean_linker_0.xyz,KOBFIR_clean_linker_0.xyz
QADWUQ_clean,QADWUQ_clean_linker_0.xyz,QADWUQ_clean_linker_6.xyz
YUYLIP_clean,YUYLIP_clean_linker_1.xyz,YUYLIP_clean_linker_1.xyz
AWAREV_clean,AWAREV_clean_linker_1.xyz,AWAREV_clean_linker_1.xyz
QODHUO13_clean,QODHUO13_clean_linker_5.xyz,QODHUO13_clean_linker_5.xyz
WORSUT_clean,WORSUT_clean_linker_5.xyz,WORSUT_clean_linker_3.xyz
FIJDIM11_clean,FIJDIM11_clean_linker_0.xyz,FIJDIM11_clean_linker_0.xyz
LEYRAK_clean,LEYRAK_clean_linker_6.xyz,LEYRAK_clean_linker_6.xyz
ILIMUN_clean,ILIMUN_clean_linker_3.xyz,ILIMUN_clean_linker_3.xyz
VUJBEI_clean,VUJBEI_clean_linker_6.xyz,VUJBEI_clean_linker_6.xyz
FUFTUX_clean,FUFTUX_clean_linker_4.xyz,FUFTUX_clean_linker_5.xyz
ROMQER_clean,ROMQER_clean_linker_2.xyz,ROMQER_clean_linker_2.xyz
GAMFEI_clean,GAMFEI_clean_linker_4.xyz,GAMFEI_clean_linker_4.xyz
WAYMIU_manual,WAYMIU_manual_linker_1.xyz,WAYMIU_manual_linker_1.xyz
FAVGER_clean,FAVGER_clean_linker_1.xyz,FAVGER_clean_linker_1.xyz
MOCKEV_clean,MOCKEV_clean_linker_2.xyz,MOCKEV_clean_linker_2.xyz
GUWDUY_clean,GUWDUY_clean_linker_2.xyz,GUWDUY_clean_linker_2.xyz
IJEXUR_clean,IJEXUR_clean_linker_4.xyz,IJEXUR_clean_linker_3.xyz
JEJWOL_clean,JEJWOL_clean_linker_2.xyz,JEJWOL_clean_linker_2.xyz
OZULUS_clean,OZULUS_clean_linker_2.xyz,OZULUS_clean_linker_2.xyz
FODCEI_clean,FODCEI_clean_linker_6.xyz,FODCEI_clean_linker_5.xyz
GETXAG_clean,GETXAG_clean_linker_6.xyz,GETXAG_clean_linker_5.xyz
RUGJUA_clean,RUGJUA_clean_linker_6.xyz,RUGJUA_clean_linker_6.xyz
YUHHIU_clean,YUHHIU_clean_linker_0.xyz,YUHHIU_clean_linker_0.xyz
FAVZEJ_clean,FAVZEJ_clean_linker_1.xyz,FAVZEJ_clean_linker_1.xyz
NIGBOW_clean,NIGBOW_clean_linker_0.xyz,NIGBOW_clean_linker_0.xyz
PITPEP_clean,PITPEP_clean_linker_5.xyz,PITPEP_clean_linker_5.xyz
SIRBIG07_clean,SIRBIG07_clean_linker_5.xyz,SIRBIG07_clean_linker_5.xyz
TACJIS_clean,TACJIS_clean_linker_1.xyz,TACJIS_clean_linker_1.xyz
COTVIS_clean,COTVIS_clean_linker_4.xyz,COTVIS_clean_linker_4.xyz
CAXTAY_clean,CAXTAY_clean_linker_5.xyz,CAXTAY_clean_linker_5.xyz
TAKVAF_clean,TAKVAF_clean_linker_0.xyz,TAKVAF_clean_linker_0.xyz
QEZZEC_clean,QEZZEC_clean_linker_4.xyz,QEZZEC_clean_linker_4.xyz
BAFCAP_clean,BAFCAP_clean_linker_1.xyz,BAFCAP_clean_linker_1.xyz
YOYRAH_clean,YOYRAH_clean_linker_5.xyz,YOYRAH_clean_linker_5.xyz
RESWOC_clean,RESWOC_clean_linker_5.xyz,RESWOC_clean_linker_5.xyz
FUSMEM_clean,FUSMEM_clean_linker_4.xyz,FUSMEM_clean_linker_4.xyz
YOYQOU_clean,YOYQOU_clean_linker_5.xyz,YOYQOU_clean_linker_5.xyz
LIQFEY_clean,LIQFEY_clean_linker_0.xyz,LIQFEY_clean_linker_0.xyz
XEQRAO_clean,XEQRAO_clean_linker_0.xyz,XEQRAO_clean_linker_0.xyz
ENISOK_clean,ENISOK_clean_linker_1.xyz,ENISOK_clean_linker_1.xyz
NIWZIE14_clean,NIWZIE14_clean_linker_4.xyz,NIWZIE14_clean_linker_4.xyz
EXEQII_SL,EXEQII_SL_linker_0.xyz,EXEQII_SL_linker_0.xyz
NABMUA_clean,NABMUA_clean_linker_5.xyz,NABMUA_clean_linker_5.xyz
COXHED_clean,COXHED_clean_linker_5.xyz,COXHED_clean_linker_5.xyz
EDEPAG_clean,EDEPAG_clean_linker_4.xyz,EDEPAG_clean_linker_4.xyz
UGOFED_clean,UGOFED_clean_linker_1.xyz,UGOFED_clean_linker_1.xyz
OTAQAD_clean,OTAQAD_clean_linker_0.xyz,OTAQAD_clean_linker_0.xyz
DOKDEN_clean,DOKDEN_clean_linker_5.xyz,DOKDEN_clean_linker_5.xyz
EKEVAT_clean,EKEVAT_clean_linker_5.xyz,EKEVAT_clean_linker_0.xyz
ILOJOJ_clean,ILOJOJ_clean_linker_5.xyz,ILOJOJ_clean_linker_1.xyz
IREKUN_clean,IREKUN_clean_linker_1.xyz,IREKUN_clean_linker_1.xyz
YUDFOU_clean,YUDFOU_clean_linker_5.xyz,YUDFOU_clean_linker_5.xyz
EPOXAJ_clean,EPOXAJ_clean_linker_0.xyz,EPOXAJ_clean_linker_0.xyz
NAHFOU_clean,NAHFOU_clean_linker_4.xyz,NAHFOU_clean_linker_1.xyz
DAWCAH_clean,DAWCAH_clean_linker_5.xyz,DAWCAH_clean_linker_0.xyz
KIYMIQ_clean,KIYMIQ_clean_linker_5.xyz,KIYMIQ_clean_linker_5.xyz
