name,LCD,PLD,LFPD,cm3_g,ASA_m2_cm3,ASA_m2_g,0ASA_m2_cm3,0ASA_m2_g,AV_VF,AV_cm3_g,0AV_cm3_g,All_Metals,Has_OMS,Open_Metal_Sites,FSR_overlap
AWUVIZ_clean,10.02556,7.50516,10.02556,0.900655,2254.92,2503.64,0,0,0.7356,0.816739,0,Zn,1,Zn,1
AXAFAG_clean,6.59817,6.13172,6.59498,2.82524,1689.3,597.93,0,0,0.606,0.214495,0,U,1,U,1
AXAQAT_clean,3.7148,2.67421,3.70703,2.23963,0,0,62.5697,27.9375,0.4054,0.181012,0,"Ag,Fe",1,Ag,1
AXICOB_clean,9.68612,9.39764,9.68612,1.03773,1167.34,1124.9,0,0,0.5868,0.565465,0,Cu,1,Cu,1
AXIGAR_clean,6.07916,3.82644,6.07805,0.772367,2511.2,3251.3,0,0,0.6878,0.890509,0,Co,1,Co,1
AXIMUP_clean,8.06476,5.62993,7.88344,0.749362,2380.21,3176.31,0,0,0.7064,0.942669,0,La,1,La,1
AXI0AX_clean,19.26045,15.71248,19.26045,0.424639,1405.73,3310.41,0,0,0.8372,1.97156,0,Co,1,Co,1
AXI0AX01_clean,19.47488,13.27772,19.47462,0.402001,1509.07,3753.89,0,0,0.8346,2.07611,0,Co,1,Co,1
AXI0EA_clean,5.37744,3.53202,5.37744,1.38918,653.213,470.214,0,0,0.4478,0.322348,0,La,0," ",1
AXI0IF_clean,9.6188,8.65235,9.60052,0.750661,2213.56,2948.81,0,0,0.6692,0.891481,0,Co,1,Co,1
AXIPEE_clean,6.41608,3.94175,6.40902,1.68088,1551.99,923.32,0,0,0.574,0.341488,0,"Au,Fe",1,Au,1
AXIPEE01_clean,6.81111,4.3641,6.75959,1.50078,1988.24,1324.81,0,0,0.6082,0.405257,0,"Au,Fe",1,Au,1
AXIPEE02_clean,6.48792,4.04495,6.46524,1.63435,1656.81,1013.74,0,0,0.5904,0.361245,0,"Au,Fe",1,Au,1
